dog_id	vendor_name	category_name	date_expense	amount_expense
144	Dr Hudson	Medications	2024-11-17	25.11
146	Decker's Dog and Cat	Medications	2024-11-17	48.05
146	Petco	Medications	2024-11-17	41.61
147	Decker's Dog and Cat	Medications	2024-12-09	54.60
147	Dr Arnold	Medications	2024-12-11	222.40
147	Dr Jones	Medications	2024-12-09	191.12
147	Dr Jones	Medications	2024-12-13	64.61
147	Dr Wilson	Medications	2024-12-05	275.51
147	Pawerica Pet Store	Medications	2024-12-09	26.05
147	TagWorks	Medications	2024-11-18	53.04
148	Dr Arnold	Medications	2024-12-16	261.35
148	Dr Brown	Medications	2025-01-07	197.62
148	Pet Group Inc	Medications	2025-01-12	41.83
148	Pet Kingdom	Medications	2024-12-01	57.32
148	Petco	Medications	2024-11-22	12.92
150	Arrieros Pet Shop	Medications	2024-12-25	0.95
150	Dr Hudson	Medications	2025-01-01	1.38
150	Petco	Medications	2024-12-09	23.45
153	Arrieros Pet Shop	Medications	2024-12-14	7.49
153	Dr Brown	Medications	2024-12-14	15.94
153	Dr Jones	Medications	2024-12-21	284.06
153	Unleashed by Petco	Medications	2024-12-21	39.55
154	Arrieros Pet Shop	Medications	2025-01-08	20.36
154	Dr Rozenman	Medications	2024-12-19	178.99
154	Dr Towers	Medications	2024-12-15	23.69
154	Dr Wilson	Medications	2024-12-19	78.45
154	Pet Group Inc	Medications	2024-12-30	59.72
154	TagWorks	Medications	2024-12-21	21.76
155	Dr Brown	Medications	2024-12-19	232.05
155	Dr Hudson	Medications	2025-01-02	17.43
156	Dr Brown	Medications	2024-12-18	49.16
159	Dr Arnold	Medications	2025-01-21	200.80
159	Dr Brown	Medications	2025-01-05	184.07
159	Dr Rozenman	Medications	2025-01-09	138.68
161	Dr Arnold	Medications	2025-01-12	202.30
162	Dr Jones	Medications	2025-01-21	299.26
162	Kahoots Pet	Medications	2025-01-08	19.39
163	Pet Group Inc	Medications	2025-01-14	8.64
164	Decker's Dog and Cat	Medications	2025-01-07	18.98
164	Kahoots Pet	Medications	2025-01-19	13.02
164	TagWorks	Medications	2025-01-07	53.90
166	Dr Arnold	Medications	2025-01-14	122.93
167	Dr Hudson	Medications	2025-01-24	226.04
167	Dr Smith	Medications	2025-01-20	124.43
167	Pawerica Pet Store	Medications	2025-01-15	18.87
170	Dr Arnold	Medications	2025-01-29	284.98
170	Kahoots Pet	Medications	2025-01-22	25.78
170	Pet Group Inc	Medications	2025-01-22	12.04
171	TagWorks	Medications	2025-01-20	23.26
173	Decker's Dog and Cat	Medications	2025-01-29	61.48
174	Canine Learning Centers	Medications	2025-02-12	31.80
174	Dr Brown	Medications	2025-02-12	142.39
174	Dr Smith	Medications	2025-02-06	33.24
174	Dr Towers	Medications	2025-02-15	16.79
175	Kahoots Pet	Medications	2025-02-03	17.90
176	Dr Brown	Medications	2025-02-04	174.58
176	Petco	Medications	2025-02-04	11.97
177	Dr Jones	Medications	2025-02-09	281.10
177	Unleashed by Petco	Medications	2025-02-09	49.63
181	Canine Learning Centers	Medications	2025-02-11	7.75
182	Canine Learning Centers	Medications	2025-02-14	70.47
183	Dr Brown	Medications	2025-02-27	118.73
183	Dr Hudson	Medications	2025-03-01	162.56
183	Dr Rozenman	Medications	2025-02-13	231.02
183	Dr Rozenman	Medications	2025-02-21	46.58
183	Dr Towers	Medications	2025-02-20	35.55
183	Pet Kingdom	Medications	2025-02-18	12.48
184	Canine Learning Centers	Medications	2025-03-01	25.37
184	Dr Hudson	Medications	2025-02-21	180.16
184	Dr Rozenman	Medications	2025-02-22	142.39
184	Dr Wilson	Medications	2025-02-27	136.73
185	Dr Wilson	Medications	2025-02-19	23.29
186	Dr Arnold	Medications	2025-02-19	66.37
186	Petco	Medications	2025-02-19	1.26
187	Decker's Dog and Cat	Medications	2025-02-19	7.91
187	Dr Jones	Medications	2025-02-28	265.53
187	Dr Towers	Medications	2025-02-19	135.67
187	Pet Group Inc	Medications	2025-02-23	25.03
187	Pet Group Inc	Medications	2025-02-26	38.15
187	TagWorks	Medications	2025-02-28	9.51
191	Dr Jones	Medications	2025-02-27	109.23
191	Dr Rozenman	Medications	2025-02-27	18.33
6	Kahoots Pet	Miscellaneous	2023-12-20	0.24
9	Dr Jones	Miscellaneous	2023-12-11	12.92
9	Dr Towers	Miscellaneous	2023-11-06	153.91
9	Kahoots Pet	Miscellaneous	2024-01-27	12.63
9	Petco	Miscellaneous	2023-12-11	6.50
14	Petco	Miscellaneous	2023-11-22	7.47
20	Dr Hudson	Miscellaneous	2023-12-12	161.63
20	Unleashed by Petco	Miscellaneous	2023-12-12	40.36
21	Dr Jones	Miscellaneous	2024-01-08	209.02
21	Dr Rozenman	Miscellaneous	2023-12-23	6.39
21	Dr Towers	Miscellaneous	2024-01-08	269.77
23	Decker's Dog and Cat	Miscellaneous	2024-02-05	21.80
23	Dr Jones	Miscellaneous	2024-01-29	194.36
23	Dr Smith	Miscellaneous	2024-02-05	212.73
23	TagWorks	Miscellaneous	2023-12-21	24.71
23	Unleashed by Petco	Miscellaneous	2024-02-14	69.73
25	Pet Kingdom	Miscellaneous	2024-02-10	2.30
25	Petco	Miscellaneous	2024-01-10	25.86
28	Dr Jones	Miscellaneous	2023-12-29	222.68
29	TagWorks	Miscellaneous	2024-01-10	55.56
32	Pet Kingdom	Miscellaneous	2024-01-14	0.03
33	Pet Group Inc	Miscellaneous	2024-01-20	3.47
37	Unleashed by Petco	Miscellaneous	2024-01-18	56.51
40	Canine Learning Centers	Miscellaneous	2024-02-01	71.38
40	Decker's Dog and Cat	Miscellaneous	2024-02-01	65.87
40	Dr Towers	Miscellaneous	2024-02-01	86.85
42	Dr Rozenman	Miscellaneous	2024-01-30	178.94
44	Kahoots Pet	Miscellaneous	2024-02-15	64.49
44	Petco	Miscellaneous	2024-02-07	35.45
45	Dr Brown	Miscellaneous	2024-05-07	76.81
45	Pet Kingdom	Miscellaneous	2024-03-30	4.53
46	Dr Rozenman	Miscellaneous	2024-02-20	256.48
46	Dr Towers	Miscellaneous	2024-02-10	99.49
46	Dr Wilson	Miscellaneous	2024-02-10	232.38
47	Dr Smith	Miscellaneous	2024-02-12	274.51
48	Decker's Dog and Cat	Miscellaneous	2024-02-13	1.49
48	Dr Smith	Miscellaneous	2024-02-13	279.45
49	Dr Hudson	Miscellaneous	2024-02-14	84.04
49	Dr Wilson	Miscellaneous	2024-03-02	158.59
51	Dr Rozenman	Miscellaneous	2024-03-12	64.53
54	Petco	Miscellaneous	2024-03-02	3.80
55	Decker's Dog and Cat	Miscellaneous	2024-02-27	23.51
56	Petco	Miscellaneous	2024-03-13	1.62
57	Canine Learning Centers	Miscellaneous	2024-03-04	1.09
57	Pet Kingdom	Miscellaneous	2024-03-13	21.01
58	Dr Jones	Miscellaneous	2024-03-26	159.76
58	Kahoots Pet	Miscellaneous	2024-04-15	51.64
59	Decker's Dog and Cat	Miscellaneous	2024-04-30	44.83
59	Dr Smith	Miscellaneous	2024-03-25	295.12
59	Pawerica Pet Store	Miscellaneous	2024-04-05	31.13
59	Pawerica Pet Store	Miscellaneous	2024-05-13	16.65
65	Arrieros Pet Shop	Miscellaneous	2024-04-08	13.40
65	Dr Hudson	Miscellaneous	2024-04-10	212.23
69	Dr Jones	Miscellaneous	2024-04-12	263.91
71	Dr Jones	Miscellaneous	2024-04-28	133.88
72	Canine Learning Centers	Miscellaneous	2024-05-10	4.42
72	Dr Smith	Miscellaneous	2024-06-07	59.37
74	Unleashed by Petco	Miscellaneous	2024-05-02	58.39
75	Dr Towers	Miscellaneous	2024-05-17	221.01
77	Dr Arnold	Miscellaneous	2024-05-25	220.74
77	Dr Hudson	Miscellaneous	2024-05-14	63.95
78	Pet Group Inc	Miscellaneous	2024-05-20	35.51
79	Pawerica Pet Store	Miscellaneous	2024-05-17	68.98
80	Dr Brown	Miscellaneous	2024-05-21	64.50
80	Dr Rozenman	Miscellaneous	2024-06-05	223.74
81	Arrieros Pet Shop	Miscellaneous	2024-06-13	23.63
81	Decker's Dog and Cat	Miscellaneous	2024-06-29	6.21
81	Dr Arnold	Miscellaneous	2024-07-03	35.08
81	Kahoots Pet	Miscellaneous	2024-06-29	11.11
85	Decker's Dog and Cat	Miscellaneous	2024-06-19	19.47
85	Dr Towers	Miscellaneous	2024-06-19	78.19
86	Unleashed by Petco	Miscellaneous	2024-06-06	57.29
88	Kahoots Pet	Miscellaneous	2024-07-06	33.26
88	Unleashed by Petco	Miscellaneous	2024-06-12	14.37
88	Unleashed by Petco	Miscellaneous	2024-07-06	7.48
89	Dr Brown	Miscellaneous	2024-06-11	161.09
90	Pet Kingdom	Miscellaneous	2024-06-17	67.75
91	Dr Hudson	Miscellaneous	2024-06-13	224.85
91	Dr Rozenman	Miscellaneous	2024-06-13	261.13
93	Dr Jones	Miscellaneous	2024-06-30	120.39
95	Dr Hudson	Miscellaneous	2024-07-20	3.53
95	Dr Jones	Miscellaneous	2024-08-16	297.44
97	Dr Jones	Miscellaneous	2024-07-04	36.64
97	Dr Smith	Miscellaneous	2024-07-04	4.14
98	Canine Learning Centers	Miscellaneous	2024-07-19	38.50
98	Dr Brown	Miscellaneous	2024-07-17	251.45
98	Dr Rozenman	Miscellaneous	2024-07-06	263.25
98	Pawerica Pet Store	Miscellaneous	2024-07-17	13.33
98	Pet Group Inc	Miscellaneous	2024-07-19	20.70
99	Dr Wilson	Miscellaneous	2024-07-24	174.61
100	Dr Hudson	Miscellaneous	2024-07-18	110.91
101	Dr Jones	Miscellaneous	2024-07-18	82.87
104	Decker's Dog and Cat	Miscellaneous	2024-08-01	18.31
104	Dr Rozenman	Miscellaneous	2024-08-16	41.04
106	Arrieros Pet Shop	Miscellaneous	2024-11-27	8.77
106	Decker's Dog and Cat	Miscellaneous	2024-09-20	19.16
106	Dr Brown	Miscellaneous	2024-11-09	201.58
106	Dr Hudson	Miscellaneous	2024-10-27	55.08
106	Dr Smith	Miscellaneous	2024-09-20	219.11
106	Dr Smith	Miscellaneous	2024-12-16	18.66
106	Kahoots Pet	Miscellaneous	2024-12-27	3.75
106	Pawerica Pet Store	Miscellaneous	2025-01-09	7.85
106	Petco	Miscellaneous	2024-12-05	12.56
111	Dr Brown	Miscellaneous	2024-08-21	66.09
112	Dr Brown	Miscellaneous	2024-08-12	187.85
112	Petco	Miscellaneous	2024-08-09	21.49
113	Canine Learning Centers	Miscellaneous	2024-09-19	15.98
113	Pet Kingdom	Miscellaneous	2024-08-27	42.86
115	Kahoots Pet	Miscellaneous	2024-08-16	29.48
116	Dr Jones	Miscellaneous	2024-09-02	28.04
116	Dr Rozenman	Miscellaneous	2024-08-16	164.64
116	Pawerica Pet Store	Miscellaneous	2024-09-06	52.77
116	Unleashed by Petco	Miscellaneous	2024-09-02	4.48
118	Canine Learning Centers	Miscellaneous	2024-08-18	36.11
118	Unleashed by Petco	Miscellaneous	2024-08-18	18.39
119	Unleashed by Petco	Miscellaneous	2024-08-19	35.74
120	Unleashed by Petco	Miscellaneous	2024-08-21	12.75
122	Arrieros Pet Shop	Miscellaneous	2024-09-18	9.54
122	Pet Group Inc	Miscellaneous	2024-08-26	9.90
122	Pet Kingdom	Miscellaneous	2024-08-30	69.90
122	TagWorks	Miscellaneous	2024-08-26	22.71
123	Dr Wilson	Miscellaneous	2024-08-30	267.74
124	Decker's Dog and Cat	Miscellaneous	2024-10-04	21.05
124	Dr Arnold	Miscellaneous	2024-10-11	169.01
124	Dr Rozenman	Miscellaneous	2024-09-25	208.47
124	Dr Smith	Miscellaneous	2024-09-25	247.18
124	Dr Towers	Miscellaneous	2024-09-07	256.65
124	Pet Group Inc	Miscellaneous	2024-09-07	51.62
126	Decker's Dog and Cat	Miscellaneous	2024-09-17	55.94
126	Dr Hudson	Miscellaneous	2024-09-23	186.54
126	Dr Smith	Miscellaneous	2024-11-12	273.18
126	Dr Wilson	Miscellaneous	2024-09-12	222.82
126	Kahoots Pet	Miscellaneous	2024-12-04	48.06
126	Pet Group Inc	Miscellaneous	2024-09-10	24.77
126	Pet Kingdom	Miscellaneous	2024-10-13	19.71
126	Pet Kingdom	Miscellaneous	2024-11-30	34.23
126	Petco	Miscellaneous	2024-12-08	24.23
128	Decker's Dog and Cat	Miscellaneous	2024-09-23	19.15
131	Arrieros Pet Shop	Miscellaneous	2024-10-09	4.57
131	Canine Learning Centers	Miscellaneous	2024-11-02	68.27
131	Dr Towers	Miscellaneous	2024-10-05	293.04
131	TagWorks	Miscellaneous	2024-10-12	72.47
132	Dr Hudson	Miscellaneous	2024-10-11	87.42
132	Dr Hudson	Miscellaneous	2024-10-24	267.85
134	Dr Hudson	Miscellaneous	2024-10-10	113.56
134	Kahoots Pet	Miscellaneous	2024-10-24	1.57
134	Petco	Miscellaneous	2024-10-10	8.35
139	Pawerica Pet Store	Miscellaneous	2024-10-27	72.13
140	Pawerica Pet Store	Miscellaneous	2024-12-02	63.19
140	Pet Kingdom	Miscellaneous	2024-11-25	12.62
142	Dr Jones	Miscellaneous	2024-11-07	264.02
143	Canine Learning Centers	Miscellaneous	2024-11-15	29.42
147	Dr Rozenman	Miscellaneous	2024-12-09	146.34
147	Dr Towers	Miscellaneous	2024-12-01	220.27
147	Kahoots Pet	Miscellaneous	2024-12-01	7.82
147	Pet Kingdom	Miscellaneous	2024-11-24	71.56
147	Pet Kingdom	Miscellaneous	2024-12-11	16.95
148	Dr Hudson	Miscellaneous	2024-11-22	230.75
148	Kahoots Pet	Miscellaneous	2025-01-16	15.21
148	Pet Kingdom	Miscellaneous	2024-12-05	10.42
148	TagWorks	Miscellaneous	2024-12-26	17.79
149	Canine Learning Centers	Miscellaneous	2024-11-25	38.52
150	Kahoots Pet	Miscellaneous	2024-12-18	20.42
150	TagWorks	Miscellaneous	2025-01-01	10.80
151	Decker's Dog and Cat	Miscellaneous	2024-12-17	3.85
151	Kahoots Pet	Miscellaneous	2024-12-17	10.15
152	Dr Rozenman	Miscellaneous	2024-12-12	253.58
154	Dr Towers	Miscellaneous	2025-01-03	139.84
154	TagWorks	Miscellaneous	2024-12-26	10.30
155	Dr Towers	Miscellaneous	2024-12-22	190.44
155	TagWorks	Miscellaneous	2024-12-19	22.88
158	Dr Rozenman	Miscellaneous	2024-12-30	37.59
159	Arrieros Pet Shop	Miscellaneous	2025-01-19	49.48
159	Dr Smith	Miscellaneous	2025-02-03	238.66
159	Pawerica Pet Store	Miscellaneous	2025-01-02	9.30
159	Pet Group Inc	Miscellaneous	2025-01-30	69.80
159	Pet Kingdom	Miscellaneous	2025-01-02	8.97
159	Unleashed by Petco	Miscellaneous	2025-01-23	11.34
160	Dr Jones	Miscellaneous	2025-01-05	216.49
161	Decker's Dog and Cat	Miscellaneous	2025-01-08	58.68
162	Arrieros Pet Shop	Miscellaneous	2025-02-08	11.24
162	Decker's Dog and Cat	Miscellaneous	2025-01-21	21.61
162	Dr Smith	Miscellaneous	2025-01-26	229.07
162	Dr Smith	Miscellaneous	2025-02-08	234.18
162	Dr Towers	Miscellaneous	2025-01-07	289.39
162	Pet Group Inc	Miscellaneous	2025-01-14	15.52
163	Kahoots Pet	Miscellaneous	2025-01-09	65.19
167	Dr Arnold	Miscellaneous	2025-01-20	229.16
167	Dr Hudson	Miscellaneous	2025-01-15	90.00
167	Pawerica Pet Store	Miscellaneous	2025-01-20	16.80
169	Arrieros Pet Shop	Miscellaneous	2025-01-17	12.55
169	Canine Learning Centers	Miscellaneous	2025-01-17	72.46
170	Dr Hudson	Miscellaneous	2025-01-27	278.92
170	Pet Group Inc	Miscellaneous	2025-01-18	2.40
170	Pet Group Inc	Miscellaneous	2025-01-25	56.86
174	Pawerica Pet Store	Miscellaneous	2025-02-09	22.03
174	Petco	Miscellaneous	2025-02-12	9.95
179	TagWorks	Miscellaneous	2025-02-04	48.63
180	Pet Kingdom	Miscellaneous	2025-02-06	12.03
181	Dr Arnold	Miscellaneous	2025-02-11	125.21
181	Dr Hudson	Miscellaneous	2025-02-11	191.06
182	Decker's Dog and Cat	Miscellaneous	2025-02-18	13.59
182	Pet Group Inc	Miscellaneous	2025-02-14	54.25
183	Pawerica Pet Store	Miscellaneous	2025-02-13	12.89
183	Unleashed by Petco	Miscellaneous	2025-02-27	11.16
184	Canine Learning Centers	Miscellaneous	2025-02-27	19.83
184	Canine Learning Centers	Miscellaneous	2025-02-28	21.46
184	Dr Smith	Miscellaneous	2025-02-21	270.96
184	Dr Towers	Miscellaneous	2025-03-01	164.81
184	Pet Group Inc	Miscellaneous	2025-02-20	23.15
184	Pet Kingdom	Miscellaneous	2025-02-20	66.16
184	Pet Kingdom	Miscellaneous	2025-03-01	69.69
186	Pet Kingdom	Miscellaneous	2025-02-19	22.84
187	Canine Learning Centers	Miscellaneous	2025-02-19	6.77
187	Decker's Dog and Cat	Miscellaneous	2025-02-26	31.86
187	Pet Kingdom	Miscellaneous	2025-02-19	19.40
187	TagWorks	Miscellaneous	2025-02-20	7.08
188	TagWorks	Miscellaneous	2025-02-23	15.60
189	Dr Towers	Miscellaneous	2025-02-26	94.53
189	Petco	Miscellaneous	2025-02-25	21.54
6	Canine Learning Centers	Shelter supplies	2023-12-14	44.09
6	Pawerica Pet Store	Shelter supplies	2023-11-30	17.11
6	Pet Group Inc	Shelter supplies	2023-11-30	19.44
8	Dr Towers	Shelter supplies	2023-11-07	128.28
8	Petco	Shelter supplies	2023-11-07	33.92
17	Unleashed by Petco	Shelter supplies	2023-12-04	2.08
21	Dr Arnold	Shelter supplies	2024-01-10	28.68
21	Dr Rozenman	Shelter supplies	2024-01-25	195.59
21	Dr Smith	Shelter supplies	2024-02-08	4.02
21	Pawerica Pet Store	Shelter supplies	2023-12-23	46.06
23	Dr Wilson	Shelter supplies	2024-02-01	266.45
23	Dr Wilson	Shelter supplies	2024-02-14	93.37
25	Canine Learning Centers	Shelter supplies	2024-01-28	17.37
27	Pawerica Pet Store	Shelter supplies	2024-01-21	2.06
28	Pawerica Pet Store	Shelter supplies	2023-12-29	7.94
32	Dr Wilson	Shelter supplies	2024-01-14	24.01
35	Dr Jones	Shelter supplies	2024-01-20	44.99
39	Petco	Shelter supplies	2024-01-21	6.55
44	Canine Learning Centers	Shelter supplies	2024-02-06	18.82
44	Decker's Dog and Cat	Shelter supplies	2024-02-15	3.70
44	Dr Arnold	Shelter supplies	2024-02-07	121.35
45	Dr Towers	Shelter supplies	2024-03-10	194.07
45	Dr Wilson	Shelter supplies	2024-02-09	174.21
48	Dr Hudson	Shelter supplies	2024-02-29	78.76
49	Dr Towers	Shelter supplies	2024-03-16	172.07
49	Unleashed by Petco	Shelter supplies	2024-03-16	24.42
51	Pet Group Inc	Shelter supplies	2024-02-21	5.46
52	Pet Kingdom	Shelter supplies	2024-02-25	3.22
54	Canine Learning Centers	Shelter supplies	2024-03-02	15.79
54	Dr Brown	Shelter supplies	2024-03-02	186.36
54	Dr Towers	Shelter supplies	2024-03-02	100.37
55	Dr Towers	Shelter supplies	2024-02-27	47.90
57	Dr Jones	Shelter supplies	2024-03-04	292.83
58	Dr Towers	Shelter supplies	2024-04-15	27.45
59	Canine Learning Centers	Shelter supplies	2024-05-13	23.13
59	Dr Arnold	Shelter supplies	2024-05-13	183.26
59	Dr Brown	Shelter supplies	2024-04-06	190.31
59	Dr Towers	Shelter supplies	2024-03-23	117.24
60	Dr Arnold	Shelter supplies	2024-03-15	276.53
61	Unleashed by Petco	Shelter supplies	2024-03-30	73.98
63	Dr Arnold	Shelter supplies	2024-03-22	244.18
65	Pet Group Inc	Shelter supplies	2024-04-05	8.87
66	Dr Jones	Shelter supplies	2024-05-06	286.94
66	Petco	Shelter supplies	2024-04-13	14.74
67	Dr Jones	Shelter supplies	2024-04-14	283.99
70	Dr Arnold	Shelter supplies	2024-04-27	3.47
70	Kahoots Pet	Shelter supplies	2024-04-26	14.42
72	Dr Jones	Shelter supplies	2024-05-10	288.49
72	Kahoots Pet	Shelter supplies	2024-05-14	29.95
72	Petco	Shelter supplies	2024-05-05	63.81
74	Petco	Shelter supplies	2024-05-02	28.77
76	Arrieros Pet Shop	Shelter supplies	2024-05-10	9.89
80	Canine Learning Centers	Shelter supplies	2024-06-02	16.09
80	Decker's Dog and Cat	Shelter supplies	2024-07-15	11.76
80	Dr Arnold	Shelter supplies	2024-06-13	60.43
80	Dr Jones	Shelter supplies	2024-06-13	191.54
80	Dr Rozenman	Shelter supplies	2024-06-02	7.96
80	Dr Wilson	Shelter supplies	2024-06-29	3.85
81	Canine Learning Centers	Shelter supplies	2024-06-13	8.05
81	Dr Wilson	Shelter supplies	2024-07-29	290.08
81	Kahoots Pet	Shelter supplies	2024-07-23	44.86
81	Pet Group Inc	Shelter supplies	2024-06-13	24.45
81	Pet Kingdom	Shelter supplies	2024-06-13	12.87
85	Unleashed by Petco	Shelter supplies	2024-06-09	62.67
88	Arrieros Pet Shop	Shelter supplies	2024-06-18	47.56
88	Dr Hudson	Shelter supplies	2024-06-19	75.41
90	Dr Hudson	Shelter supplies	2024-07-08	223.53
90	Pet Group Inc	Shelter supplies	2024-06-21	18.22
90	Pet Kingdom	Shelter supplies	2024-06-30	8.36
91	Canine Learning Centers	Shelter supplies	2024-06-13	67.60
91	Pawerica Pet Store	Shelter supplies	2024-07-07	23.92
92	Dr Jones	Shelter supplies	2024-07-18	115.70
93	Decker's Dog and Cat	Shelter supplies	2024-06-24	36.82
95	Decker's Dog and Cat	Shelter supplies	2024-08-10	36.67
95	Dr Brown	Shelter supplies	2024-08-06	252.08
95	Pet Group Inc	Shelter supplies	2024-07-24	3.75
95	TagWorks	Shelter supplies	2024-07-15	14.42
97	Petco	Shelter supplies	2024-07-04	38.74
98	Dr Wilson	Shelter supplies	2024-07-19	177.28
98	Pet Kingdom	Shelter supplies	2024-07-07	23.47
98	Pet Kingdom	Shelter supplies	2024-07-09	13.73
98	Petco	Shelter supplies	2024-07-06	5.86
100	Dr Brown	Shelter supplies	2024-07-29	31.69
101	Dr Brown	Shelter supplies	2024-07-21	189.77
101	Pet Kingdom	Shelter supplies	2024-07-21	3.55
104	Dr Brown	Shelter supplies	2024-08-28	155.37
104	Unleashed by Petco	Shelter supplies	2024-09-07	47.25
104	Unleashed by Petco	Shelter supplies	2024-09-08	17.57
106	Canine Learning Centers	Shelter supplies	2024-08-18	61.46
106	Decker's Dog and Cat	Shelter supplies	2024-10-21	61.10
106	Dr Arnold	Shelter supplies	2024-11-19	268.94
106	Dr Brown	Shelter supplies	2024-10-01	199.92
106	Dr Brown	Shelter supplies	2024-11-19	207.48
106	Dr Brown	Shelter supplies	2024-12-30	92.70
106	Dr Jones	Shelter supplies	2024-09-29	55.29
106	Dr Rozenman	Shelter supplies	2024-08-09	152.41
106	Pet Kingdom	Shelter supplies	2024-10-25	19.07
106	Petco	Shelter supplies	2024-08-25	9.07
106	Petco	Shelter supplies	2024-08-31	68.06
106	Petco	Shelter supplies	2024-09-20	18.95
106	TagWorks	Shelter supplies	2024-08-27	22.80
106	TagWorks	Shelter supplies	2024-11-19	5.30
106	TagWorks	Shelter supplies	2024-12-05	14.27
106	Unleashed by Petco	Shelter supplies	2025-01-09	28.00
111	Petco	Shelter supplies	2024-08-26	36.08
113	Dr Brown	Shelter supplies	2024-09-19	111.96
113	Dr Wilson	Shelter supplies	2024-08-20	98.42
113	TagWorks	Shelter supplies	2024-09-12	20.58
115	Dr Rozenman	Shelter supplies	2024-08-16	235.21
116	Arrieros Pet Shop	Shelter supplies	2024-09-07	11.23
116	Dr Brown	Shelter supplies	2024-08-23	85.70
116	Kahoots Pet	Shelter supplies	2024-08-16	15.01
116	Kahoots Pet	Shelter supplies	2024-08-22	21.12
116	Pet Group Inc	Shelter supplies	2024-08-23	23.29
116	Petco	Shelter supplies	2024-08-16	24.21
121	TagWorks	Shelter supplies	2024-09-02	18.86
122	Dr Towers	Shelter supplies	2024-08-26	102.33
123	Pet Kingdom	Shelter supplies	2024-08-30	61.79
124	Pet Kingdom	Shelter supplies	2024-09-25	38.02
124	TagWorks	Shelter supplies	2024-09-25	21.82
124	Unleashed by Petco	Shelter supplies	2024-09-13	1.63
125	Dr Rozenman	Shelter supplies	2024-09-10	250.49
126	Arrieros Pet Shop	Shelter supplies	2024-11-21	32.57
126	Dr Hudson	Shelter supplies	2024-12-06	268.47
126	Dr Towers	Shelter supplies	2024-10-07	156.61
126	Dr Wilson	Shelter supplies	2024-11-26	274.06
126	Kahoots Pet	Shelter supplies	2024-10-09	71.99
126	TagWorks	Shelter supplies	2024-09-27	69.22
128	Kahoots Pet	Shelter supplies	2024-09-23	0.64
130	Pawerica Pet Store	Shelter supplies	2024-10-05	4.76
130	Pawerica Pet Store	Shelter supplies	2024-10-15	9.39
131	Pet Group Inc	Shelter supplies	2024-10-27	20.18
132	Canine Learning Centers	Shelter supplies	2024-11-13	33.38
132	Dr Hudson	Shelter supplies	2024-11-13	83.95
132	Pet Kingdom	Shelter supplies	2024-10-24	11.57
132	Unleashed by Petco	Shelter supplies	2024-10-11	12.39
134	Kahoots Pet	Shelter supplies	2024-10-15	29.65
134	TagWorks	Shelter supplies	2024-10-15	39.71
134	TagWorks	Shelter supplies	2024-11-04	30.65
139	Pet Group Inc	Shelter supplies	2024-10-28	17.15
140	Dr Jones	Shelter supplies	2025-01-04	221.04
140	Dr Rozenman	Shelter supplies	2024-10-28	167.63
140	Dr Wilson	Shelter supplies	2024-10-28	208.46
140	Pawerica Pet Store	Shelter supplies	2024-12-06	13.35
140	Pet Group Inc	Shelter supplies	2024-12-12	22.35
140	Pet Kingdom	Shelter supplies	2024-11-27	17.69
140	Unleashed by Petco	Shelter supplies	2024-11-18	13.54
142	Pet Kingdom	Shelter supplies	2024-11-07	3.63
143	Dr Rozenman	Shelter supplies	2024-11-15	1.82
145	Arrieros Pet Shop	Shelter supplies	2024-11-14	2.29
145	Dr Rozenman	Shelter supplies	2024-11-14	170.34
145	Petco	Shelter supplies	2024-11-14	19.60
146	Dr Wilson	Shelter supplies	2024-11-17	161.28
147	Dr Smith	Shelter supplies	2024-12-05	161.80
147	Dr Smith	Shelter supplies	2024-12-17	191.15
147	Dr Towers	Shelter supplies	2024-11-18	79.61
147	Dr Wilson	Shelter supplies	2024-12-17	172.23
147	Kahoots Pet	Shelter supplies	2024-12-17	53.66
148	Arrieros Pet Shop	Shelter supplies	2024-12-31	20.70
148	Dr Brown	Shelter supplies	2024-12-16	81.09
148	Dr Hudson	Shelter supplies	2024-12-01	134.67
148	Dr Towers	Shelter supplies	2024-12-31	140.22
148	Kahoots Pet	Shelter supplies	2024-12-05	4.78
148	Pet Group Inc	Shelter supplies	2024-11-25	8.21
148	Pet Group Inc	Shelter supplies	2025-01-02	59.17
148	TagWorks	Shelter supplies	2024-11-28	11.11
148	Unleashed by Petco	Shelter supplies	2024-12-26	27.18
150	Dr Arnold	Shelter supplies	2024-12-25	51.64
150	Dr Hudson	Shelter supplies	2024-12-20	84.90
150	Dr Hudson	Shelter supplies	2025-01-04	130.11
150	Dr Smith	Shelter supplies	2024-12-18	101.98
150	Pet Kingdom	Shelter supplies	2024-12-18	9.99
150	TagWorks	Shelter supplies	2024-12-26	4.69
151	Arrieros Pet Shop	Shelter supplies	2024-12-17	60.49
151	Dr Arnold	Shelter supplies	2024-12-14	278.81
154	Dr Arnold	Shelter supplies	2025-01-03	251.49
154	Kahoots Pet	Shelter supplies	2025-01-08	19.30
155	Canine Learning Centers	Shelter supplies	2024-12-30	7.12
155	Decker's Dog and Cat	Shelter supplies	2024-12-19	1.03
156	Dr Towers	Shelter supplies	2024-12-18	91.67
157	Kahoots Pet	Shelter supplies	2024-12-20	10.49
157	TagWorks	Shelter supplies	2024-12-19	9.13
159	Canine Learning Centers	Shelter supplies	2025-01-19	14.69
159	Dr Jones	Shelter supplies	2025-01-02	2.99
